name,restaurant_id,user_id,liked,food type
OPTP Bahria Town,84,user_1,0,Burgers | Fast Food
Broadway Pizza Gulshan,12,user_128,1,Pizza | Italian
Karachi Broast Gulshan,68,user_128,1,Pakistani | Broast
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_128,1,Fried Chicken | Fast Food
Broadway Pizza Dolmen Mall Hyderi,8,user_128,0,Pizza | Italian
Karachi Broast RMR,71,user_128,0,Pakistani | Broast
OPTP Bahria Town,84,user_128,0,Burgers | Fast Food
Broadway Pizza Maymar,18,user_128,0,Pizza | Italian
Broadway Pizza Lucky One Mall,17,user_128,1,Pizza | Italian
Burger-O-Clock Gulshan,32,user_129,1,Burgers | Fast Food
Broadway Pizza Dolmen Mall Hyderi,8,user_129,0,Pizza | Italian
Kababjees Fried Chicken MACHS,57,user_129,0,Fried Chicken | Fast Food
Karachi Broast Gulshan,68,user_129,0,Pakistani | Broast
Broadway Pizza Gulshan,12,user_129,0,Pizza | Italian
Kababjees Fried Chicken Millennium Mall,58,user_129,0,Fried Chicken | Fast Food
Burger Lab Nazimabad,45,user_130,1,Burgers | Fast Food
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_130,1,Fried Chicken | Fast Food
Broadway Pizza Bahdurabad,1,user_130,1,Pizza | Italian
Burger Lab Johar,42,user_130,0,Burgers | Fast Food
OPTP Tipu Sultan,97,user_130,1,Burgers | Fast Food
Kababjees Fried Chicken Safoora,62,user_130,0,Fried Chicken | Fast Food
Karachi Broast RMR,71,user_130,0,Pakistani | Broast
Broadway Pizza Bukhari,3,user_130,0,Pizza | Italian
OPTP Johar,91,user_130,0,Burgers | Fast Food
Broadway Pizza Johar,15,user_130,0,Pizza | Italian
Broadway Pizza Scheme 33,22,user_130,0,Pizza | Italian
Kababjees Fried Chicken PECHS Cloud,61,user_130,1,Fried Chicken | Fast Food
Kababjees Fried Chicken Karimabad,55,user_130,0,Fried Chicken | Fast Food
Broadway Pizza Dolmen Mall Clifton,7,user_131,0,Pizza | Italian
Broadway Pizza Lucky One Mall,17,user_131,0,Pizza | Italian
OPTP Bahadurabad,83,user_131,1,Burgers | Fast Food
Burger-O-Clock Johar,33,user_131,0,Burgers | Fast Food
Karachi Broast Atrium Mall,65,user_131,0,Pakistani | Broast
Broadway Pizza Dolmen Mall Hyderi,8,user_131,0,Pizza | Italian
Broadway Pizza North Karachi,19,user_131,0,Pizza | Italian
Javed Nihari FB Area,48,user_131,0,Pakistani | Nihari
Burger-O-Clock Gulshan,32,user_131,1,Burgers | Fast Food
Kababjees Fried Chicken North Five Star,59,user_131,0,Fried Chicken | Fast Food
Broadway Pizza Johar,15,user_131,1,Pizza | Italian
Zahid Nihari TariqRD,99,user_131,0,Pakistani | Nihari
Broadway Pizza Gulshan,12,user_132,1,Pizza | Italian
Karachi Broast TariqRD,73,user_132,1,Pakistani | Broast
Burger-O-Clock Chundrigar,28,user_132,0,Burgers | Fast Food
Broadway Pizza Korangi,16,user_132,0,Pizza | Italian
Burger Lab Malir,44,user_132,0,Burgers | Fast Food
OPTP Boat Basin,85,user_132,0,Burgers | Fast Food
Kababjees Fried Chicken Kharadar,56,user_132,1,Fried Chicken | Fast Food
Karachi Haleem Lasbela,78,user_132,0,Pakistani | Haleem
Karachi Broast North Nazimabad,70,user_132,0,Pakistani | Broast
OPTP FB Area,89,user_132,0,Burgers | Fast Food
Broadway Pizza Johar,15,user_132,0,Pizza | Italian
OPTP Dolmen Mall TariqRD,88,user_132,1,Burgers | Fast Food
OPTP M A JinnahRD,94,user_132,0,Burgers | Fast Food
Broadway Pizza North Nazimabad,20,user_133,0,Pizza | Italian
Burger Lab Clifton,38,user_133,1,Burgers | Fast Food
Burger Lab Dolmen Mall TariqRD,40,user_133,0,Burgers | Fast Food
Broadway Pizza Dolmen Mall Hyderi,8,user_133,0,Pizza | Italian
Burger Lab Nazimabad,45,user_133,0,Burgers | Fast Food
Broadway Pizza Jinnah Avenue,14,user_133,0,Pizza | Italian
Kababjees Fried Chicken Gulshan UniversityRD,53,user_133,0,Fried Chicken | Fast Food
Broadway Pizza Johar,15,user_133,0,Pizza | Italian
Kababjees Fried Chicken Kharadar,56,user_133,1,Fried Chicken | Fast Food
Karachi Broast Clifton,67,user_134,1,Pakistani | Broast
Kababjees Fried Chicken Kharadar,56,user_134,1,Fried Chicken | Fast Food
Burger Lab DHA,39,user_134,1,Burgers | Fast Food
Karachi Haleem North Nazimabad,79,user_134,0,Pakistani | Haleem
OPTP Lucky One Mall,92,user_134,0,Burgers | Fast Food
OPTP DHA PHASE 2,86,user_134,1,Burgers | Fast Food
Burger Lab SMCHS,46,user_134,0,Burgers | Fast Food
Karachi Broast RMR,71,user_134,0,Pakistani | Broast
Zahid Nihari TariqRD,99,user_134,1,Pakistani | Nihari
Burger-O-Clock Gulshan,32,user_134,0,Burgers | Fast Food
Karachi Haleem Hussainabad,76,user_134,0,Pakistani | Haleem
OPTP Atrium Mall,82,user_134,0,Burgers | Fast Food
Broadway Pizza Lucky One Mall,17,user_134,0,Pizza | Italian
Broadway Pizza Tipu Sultan,26,user_134,0,Pizza | Italian
Broadway Pizza North Nazimabad,20,user_134,0,Pizza | Italian
Broadway Pizza Dolmen Mall Hyderi,8,user_134,0,Pizza | Italian
Broadway Pizza Dolmen Mall TariqRD,9,user_134,1,Pizza | Italian
Broadway Pizza Bahdurabad,1,user_134,0,Pizza | Italian
Burger Lab Clifton,38,user_134,0,Burgers | Fast Food
OPTP FB Area,89,user_134,1,Burgers | Fast Food
Kababjees Fried Chicken North Karachi,60,user_135,0,Fried Chicken | Fast Food
Zahid Nihari TariqRD,99,user_135,0,Pakistani | Nihari
Burger Lab DHA,39,user_135,0,Burgers | Fast Food
Burger Lab Johar,42,user_135,0,Burgers | Fast Food
OPTP Malir,93,user_135,1,Burgers | Fast Food
Burger Lab Nazimabad,45,user_135,0,Burgers | Fast Food
Kababjees Fried Chicken North Five Star,59,user_135,1,Fried Chicken | Fast Food
Broadway Pizza Chundrigar,4,user_135,1,Pizza | Italian
Burger Lab Clifton,38,user_135,0,Burgers | Fast Food
Burger Lab Lucky One Mall,43,user_135,0,Burgers | Fast Food
OPTP Gulshan,90,user_135,0,Burgers | Fast Food
Broadway Pizza DHA PHASE 8,6,user_135,1,Pizza | Italian
Broadway Pizza Tipu Sultan,26,user_135,0,Pizza | Italian
Broadway Pizza Shah Faisal,24,user_135,1,Pizza | Italian
Burger-O-Clock DHA,29,user_135,1,Burgers | Fast Food
Broadway Pizza Bukhari,3,user_135,0,Pizza | Italian
Burger-O-Clock Johar,33,user_135,0,Burgers | Fast Food
OPTP Sehar,96,user_135,1,Burgers | Fast Food
Kababjees Fried Chicken Gulshan UniversityRD,53,user_135,0,Fried Chicken | Fast Food
Broadway Pizza Bahdurabad,1,user_135,0,Pizza | Italian
Kababjees Fried Chicken Gulshan Disco,52,user_136,1,Fried Chicken | Fast Food
Karachi Broast Nazimabad,69,user_136,0,Pakistani | Broast
Broadway Pizza FB Area,10,user_136,0,Pizza | Italian
Burger Lab Dolmen Mall TariqRD,40,user_136,0,Burgers | Fast Food
Kababjees Fried Chicken Defence View,50,user_136,0,Fried Chicken | Fast Food
Kababjees Fried Chicken North Karachi,60,user_136,0,Fried Chicken | Fast Food
Broadway Pizza Scheme 33,22,user_137,1,Pizza | Italian
Kababjees Fried Chicken Teen Talwar,64,user_137,1,Fried Chicken | Fast Food
Kababjees Fried Chicken Safoora,62,user_137,1,Fried Chicken | Fast Food
Broadway Pizza North Nazimabad,20,user_137,1,Pizza | Italian
Karachi Haleem Bukhari,74,user_137,1,Pakistani | Haleem
Karachi Broast Nazimabad,69,user_137,0,Pakistani | Broast
Burger-O-Clock Chundrigar,28,user_137,0,Burgers | Fast Food
Karachi Haleem Hussainabad,76,user_137,0,Pakistani | Haleem
Kababjees Fried Chicken Johar Chowrangi,54,user_137,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Gulshan Disco,52,user_137,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Karimabad,55,user_137,0,Fried Chicken | Fast Food
OPTP Dolmen Mall TariqRD,88,user_137,0,Burgers | Fast Food
Burger-O-Clock Lucky One Mall,34,user_137,1,Burgers | Fast Food
OPTP Sehar,96,user_137,1,Burgers | Fast Food
Karachi Haleem Ittehad,77,user_137,1,Pakistani | Haleem
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_137,0,Fried Chicken | Fast Food
Burger Lab SMCHS,46,user_137,0,Burgers | Fast Food
Broadway Pizza Tipu Sultan,26,user_137,0,Pizza | Italian
Burger-O-Clock Johar,33,user_138,0,Burgers | Fast Food
Broadway Pizza SMCHS,25,user_138,0,Pizza | Italian
Kababjees Fried Chicken Safoora,62,user_138,1,Fried Chicken | Fast Food
Broadway Pizza North Nazimabad,20,user_138,0,Pizza | Italian
Kababjees Fried Chicken Karimabad,55,user_138,0,Fried Chicken | Fast Food
Burger Lab Malir,44,user_138,0,Burgers | Fast Food
Karachi Haleem Ittehad,77,user_138,0,Pakistani | Haleem
Burger-O-Clock Nazimabad,35,user_138,1,Burgers | Fast Food
Broadway Pizza Clifton,5,user_138,1,Pizza | Italian
Broadway Pizza Maymar,18,user_138,0,Pizza | Italian
OPTP Boat Basin,85,user_138,0,Burgers | Fast Food
Broadway Pizza Jinnah Avenue,14,user_138,0,Pizza | Italian
Kababjees Fried Chicken Teen Talwar,64,user_138,0,Fried Chicken | Fast Food
Burger-O-Clock Bahria Town,27,user_138,0,Burgers | Fast Food
Burger Lab Clifton,38,user_138,0,Burgers | Fast Food
Karachi Haleem BurnsRD,75,user_138,0,Pakistani | Haleem
OPTP North Nazimabad,95,user_139,0,Burgers | Fast Food
Broadway Pizza Shah Faisal,24,user_139,0,Pizza | Italian
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_139,1,Fried Chicken | Fast Food
Broadway Pizza North Karachi,19,user_139,0,Pizza | Italian
Broadway Pizza Garden,11,user_139,1,Pizza | Italian
Broadway Pizza Lucky One Mall,17,user_139,0,Pizza | Italian
Karachi Broast North Nazimabad,70,user_139,0,Pakistani | Broast
OPTP Sehar,96,user_139,0,Burgers | Fast Food
OPTP M A JinnahRD,94,user_139,0,Burgers | Fast Food
Karachi Haleem BurnsRD,75,user_139,0,Pakistani | Haleem
Burger-O-Clock Dolmen Mall TariqRD,31,user_139,0,Burgers | Fast Food
Burger Lab Johar,42,user_139,0,Burgers | Fast Food
Zahid Nihari Saddar,98,user_139,0,Pakistani | Nihari
Burger Lab Dolmen Mall TariqRD,40,user_139,0,Burgers | Fast Food
Broadway Pizza DHA PHASE 8,6,user_139,0,Pizza | Italian
OPTP Johar,91,user_139,0,Burgers | Fast Food
OPTP Lucky One Mall,92,user_140,0,Burgers | Fast Food
Burger Lab Malir,44,user_140,0,Burgers | Fast Food
Kababjees Fried Chicken Clifton,49,user_140,1,Fried Chicken | Fast Food
OPTP Bahria Town,84,user_140,1,Burgers | Fast Food
Broadway Pizza Tipu Sultan,26,user_140,0,Pizza | Italian
Broadway Pizza Ittehad,13,user_140,1,Pizza | Italian
Zahid Nihari TariqRD,99,user_140,0,Pakistani | Nihari
Karachi Haleem Ittehad,77,user_140,0,Pakistani | Haleem
Broadway Pizza North Nazimabad,20,user_140,0,Pizza | Italian
Kababjees Fried Chicken MACHS,57,user_140,0,Fried Chicken | Fast Food
Broadway Pizza Bahria Town,2,user_140,0,Pizza | Italian
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_140,0,Fried Chicken | Fast Food
OPTP Atrium Mall,82,user_140,0,Burgers | Fast Food
OPTP M A JinnahRD,94,user_140,0,Burgers | Fast Food
Karachi Broast Saddar,72,user_140,1,Pakistani | Broast
Broadway Pizza DHA PHASE 8,6,user_140,0,Pizza | Italian
Broadway Pizza SMCHS,25,user_140,1,Pizza | Italian
Broadway Pizza RMR,21,user_140,0,Pizza | Italian
Broadway Pizza Garden,11,user_140,0,Pizza | Italian
Burger-O-Clock Lucky One Mall,34,user_141,0,Burgers | Fast Food
Broadway Pizza Scheme 33,22,user_141,0,Pizza | Italian
Kababjees Fried Chicken Clifton,49,user_141,1,Fried Chicken | Fast Food
Karachi Broast Boat Basin,66,user_141,0,Pakistani | Broast
Kababjees Fried Chicken Defence View,50,user_141,1,Fried Chicken | Fast Food
Karachi Broast Gulshan,68,user_141,1,Pakistani | Broast
Broadway Pizza Bahdurabad,1,user_141,0,Pizza | Italian
Broadway Pizza Maymar,18,user_141,0,Pizza | Italian
Broadway Pizza Dolmen Mall TariqRD,9,user_141,0,Pizza | Italian
Broadway Pizza Tipu Sultan,26,user_141,0,Pizza | Italian
Kababjees Fried Chicken Safoora,62,user_141,0,Fried Chicken | Fast Food
OPTP M A JinnahRD,94,user_141,0,Burgers | Fast Food
OPTP Atrium Mall,82,user_141,0,Burgers | Fast Food
Javed Nihari FB Area,48,user_142,0,Pakistani | Nihari
Broadway Pizza Shah Faisal,24,user_142,0,Pizza | Italian
Burger-O-Clock SMCHS,36,user_142,1,Burgers | Fast Food
Burger Lab DHA,39,user_142,1,Burgers | Fast Food
Broadway Pizza Scheme 33,22,user_142,0,Pizza | Italian
Karachi Broast Clifton,67,user_142,1,Pakistani | Broast
Burger-O-Clock Nazimabad,35,user_142,0,Burgers | Fast Food
Burger-O-Clock Chundrigar,28,user_142,0,Burgers | Fast Food
Broadway Pizza FB Area,10,user_142,0,Pizza | Italian
Broadway Pizza Bahria Town,2,user_142,0,Pizza | Italian
Kababjees Fried Chicken Johar Chowrangi,54,user_142,1,Fried Chicken | Fast Food
OPTP Gulshan,90,user_142,0,Burgers | Fast Food
Burger-O-Clock SMCHS,36,user_143,1,Burgers | Fast Food
OPTP Dolmen Mall TariqRD,88,user_143,1,Burgers | Fast Food
Broadway Pizza Korangi,16,user_143,1,Pizza | Italian
Broadway Pizza Shahbaz,23,user_143,0,Pizza | Italian
Karachi Haleem North Nazimabad,79,user_143,0,Pakistani | Haleem
Kababjees Fried Chicken Kharadar,56,user_143,0,Fried Chicken | Fast Food
Karachi Haleem Bukhari,74,user_143,1,Pakistani | Haleem
OPTP Lucky One Mall,92,user_144,1,Burgers | Fast Food
Burger-O-Clock Dolmen Mall TariqRD,31,user_144,0,Burgers | Fast Food
OPTP Tipu Sultan,97,user_144,0,Burgers | Fast Food
Karachi Broast TariqRD,73,user_144,0,Pakistani | Broast
Kababjees Fried Chicken Defence View,50,user_144,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Garden East Branch,51,user_144,0,Fried Chicken | Fast Food
Karachi Broast Saddar,72,user_144,0,Pakistani | Broast
Karachi Haleem BurnsRD,75,user_145,0,Pakistani | Haleem
Burger Lab Lucky One Mall,43,user_145,0,Burgers | Fast Food
OPTP North Nazimabad,95,user_145,0,Burgers | Fast Food
Karachi Haleem North Nazimabad,79,user_145,1,Pakistani | Haleem
Burger Lab Johar,42,user_145,0,Burgers | Fast Food
Karachi Broast Boat Basin,66,user_145,0,Pakistani | Broast
Kababjees Fried Chicken Gulshan Disco,52,user_145,1,Fried Chicken | Fast Food
Broadway Pizza Bahria Town,2,user_145,1,Pizza | Italian
Kababjees Fried Chicken Kharadar,56,user_145,1,Fried Chicken | Fast Food
OPTP Malir,93,user_145,1,Burgers | Fast Food
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_145,1,Fried Chicken | Fast Food
Karachi Haleem Hussainabad,76,user_145,0,Pakistani | Haleem
Kababjees Fried Chicken Defence View,50,user_146,0,Fried Chicken | Fast Food
Burger-O-Clock Lucky One Mall,34,user_146,1,Burgers | Fast Food
OPTP Dolmen Mall TariqRD,88,user_146,0,Burgers | Fast Food
Karachi Broast Gulshan,68,user_146,1,Pakistani | Broast
Broadway Pizza Dolmen Mall Hyderi,8,user_146,1,Pizza | Italian
Kababjees Fried Chicken Garden East Branch,51,user_146,0,Fried Chicken | Fast Food
Broadway Pizza Clifton,5,user_146,1,Pizza | Italian
Broadway Pizza Garden,11,user_146,0,Pizza | Italian
Kababjees Fried Chicken North Five Star,59,user_146,0,Fried Chicken | Fast Food
Burger Lab SMCHS,46,user_146,0,Burgers | Fast Food
Karachi Broast North Nazimabad,70,user_146,0,Pakistani | Broast
OPTP Tipu Sultan,97,user_147,0,Burgers | Fast Food
Burger Lab Clifton,38,user_147,0,Burgers | Fast Food
Javed Nihari AlamgirRD,47,user_147,1,Pakistani | Nihari
Karachi Haleem BurnsRD,75,user_147,0,Pakistani | Haleem
Kababjees Fried Chicken Johar Chowrangi,54,user_147,1,Fried Chicken | Fast Food
Zahid Nihari TariqRD,99,user_147,0,Pakistani | Nihari
Broadway Pizza Jinnah Avenue,14,user_147,0,Pizza | Italian
OPTP Malir,93,user_147,0,Burgers | Fast Food
Broadway Pizza Ittehad,13,user_147,0,Pizza | Italian
Broadway Pizza Shahbaz,23,user_147,0,Pizza | Italian
Karachi Broast Saddar,72,user_147,0,Pakistani | Broast
Broadway Pizza North Karachi,19,user_147,0,Pizza | Italian
Broadway Pizza Garden,11,user_147,1,Pizza | Italian
Kababjees Fried Chicken Millennium Mall,58,user_147,1,Fried Chicken | Fast Food
OPTP Boat Basin,85,user_148,0,Burgers | Fast Food
Broadway Pizza Shahbaz,23,user_148,1,Pizza | Italian
Karachi Haleem North Nazimabad,79,user_148,1,Pakistani | Haleem
OPTP Bahadurabad,83,user_148,0,Burgers | Fast Food
Broadway Pizza Bahdurabad,1,user_148,1,Pizza | Italian
Broadway Pizza Maymar,18,user_148,1,Pizza | Italian
Kababjees Fried Chicken PECHS Cloud,61,user_149,0,Fried Chicken | Fast Food
OPTP Sehar,96,user_149,1,Burgers | Fast Food
Kababjees Fried Chicken Garden East Branch,51,user_149,0,Fried Chicken | Fast Food
Broadway Pizza Lucky One Mall,17,user_149,0,Pizza | Italian
Karachi Haleem Bukhari,74,user_149,0,Pakistani | Haleem
Broadway Pizza Tipu Sultan,26,user_149,0,Pizza | Italian
Burger Lab Lucky One Mall,43,user_149,1,Burgers | Fast Food
Zahid Nihari TariqRD,99,user_149,1,Pakistani | Nihari
Kababjees Fried Chicken Johar Chowrangi,54,user_149,1,Fried Chicken | Fast Food
Burger Lab Johar,42,user_149,1,Burgers | Fast Food
Broadway Pizza North Karachi,19,user_149,1,Pizza | Italian
Broadway Pizza DHA PHASE 8,6,user_149,0,Pizza | Italian
Karachi Broast RMR,71,user_149,0,Pakistani | Broast
Kababjees Fried Chicken Gulshan Disco,52,user_149,0,Fried Chicken | Fast Food
Broadway Pizza Clifton,5,user_149,0,Pizza | Italian
Karachi Broast Nazimabad,69,user_149,1,Pakistani | Broast
Burger-O-Clock DHA,29,user_149,0,Burgers | Fast Food
Burger-O-Clock Gulshan,32,user_149,1,Burgers | Fast Food
Broadway Pizza Korangi,16,user_150,0,Pizza | Italian
OPTP FB Area,89,user_150,0,Burgers | Fast Food
Burger-O-Clock Gulshan,32,user_150,0,Burgers | Fast Food
OPTP M A JinnahRD,94,user_150,0,Burgers | Fast Food
Karachi Haleem Hussainabad,76,user_150,0,Pakistani | Haleem
Broadway Pizza Ittehad,13,user_150,0,Pizza | Italian
Broadway Pizza Lucky One Mall,17,user_150,0,Pizza | Italian
Burger Lab Clifton,38,user_150,1,Burgers | Fast Food
Kababjees Fried Chicken Johar Chowrangi,54,user_150,1,Fried Chicken | Fast Food
Burger-O-Clock Nazimabad,35,user_150,1,Burgers | Fast Food
Javed Nihari AlamgirRD,47,user_150,0,Pakistani | Nihari
OPTP Gulshan,90,user_150,0,Burgers | Fast Food
Burger-O-Clock Chundrigar,28,user_150,0,Burgers | Fast Food
Broadway Pizza RMR,21,user_150,0,Pizza | Italian
Broadway Pizza DHA PHASE 8,6,user_150,0,Pizza | Italian
Broadway Pizza SMCHS,25,user_150,1,Pizza | Italian
OPTP Bahria Town,84,user_150,0,Burgers | Fast Food
Burger-O-Clock DHA,29,user_150,1,Burgers | Fast Food
Karachi Broast Clifton,67,user_151,0,Pakistani | Broast
Burger-O-Clock Gulshan,32,user_151,0,Burgers | Fast Food
Kababjees Fried Chicken Clifton,49,user_151,0,Fried Chicken | Fast Food
Burger-O-Clock Bahria Town,27,user_151,1,Burgers | Fast Food
Kababjees Fried Chicken Gulshan UniversityRD,53,user_151,0,Fried Chicken | Fast Food
Broadway Pizza Chundrigar,4,user_151,0,Pizza | Italian
Burger Lab Nazimabad,45,user_151,0,Burgers | Fast Food
Broadway Pizza FB Area,10,user_151,0,Pizza | Italian
Broadway Pizza Maymar,18,user_151,1,Pizza | Italian
Broadway Pizza Garden,11,user_151,0,Pizza | Italian
OPTP Johar,91,user_151,1,Burgers | Fast Food
Burger Lab Johar,42,user_151,0,Burgers | Fast Food
Broadway Pizza DHA PHASE 8,6,user_151,0,Pizza | Italian
OPTP Dolmen Mall Clifton,87,user_151,0,Burgers | Fast Food
Burger-O-Clock Dolmen Mall TariqRD,31,user_151,0,Burgers | Fast Food
Burger-O-Clock Johar,33,user_151,0,Burgers | Fast Food
Zahid Nihari TariqRD,99,user_151,0,Pakistani | Nihari
Kababjees Fried Chicken Garden East Branch,51,user_151,1,Fried Chicken | Fast Food
Burger-O-Clock Dolmen Mall Clifton,30,user_151,0,Burgers | Fast Food
OPTP Dolmen Mall TariqRD,88,user_152,0,Burgers | Fast Food
Burger Lab Bahria Town,37,user_152,1,Burgers | Fast Food
Burger Lab Lucky One Mall,43,user_152,0,Burgers | Fast Food
OPTP Atrium Mall,82,user_152,1,Burgers | Fast Food
Burger Lab DHA,39,user_152,0,Burgers | Fast Food
Burger-O-Clock Bahria Town,27,user_152,0,Burgers | Fast Food
OPTP Bahria Town,84,user_152,1,Burgers | Fast Food
OPTP Tipu Sultan,97,user_152,1,Burgers | Fast Food
Kababjees Fried Chicken Shahrah-e-Faisal,63,user_152,0,Fried Chicken | Fast Food
Broadway Pizza RMR,21,user_152,1,Pizza | Italian
Kababjees Fried Chicken Millennium Mall,58,user_152,0,Fried Chicken | Fast Food
Karachi Broast Nazimabad,69,user_152,1,Pakistani | Broast
Kababjees Fried Chicken North Karachi,60,user_152,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Kharadar,56,user_152,0,Fried Chicken | Fast Food
Karachi Haleem Bukhari,74,user_153,1,Pakistani | Haleem
Broadway Pizza North Karachi,19,user_153,1,Pizza | Italian
Broadway Pizza Johar,15,user_153,0,Pizza | Italian
Kababjees Fried Chicken Johar Chowrangi,54,user_153,0,Fried Chicken | Fast Food
Karachi Haleem BurnsRD,75,user_153,0,Pakistani | Haleem
Burger Lab Johar,42,user_153,1,Burgers | Fast Food
Broadway Pizza Chundrigar,4,user_153,1,Pizza | Italian
Kababjees Fried Chicken Clifton,49,user_153,0,Fried Chicken | Fast Food
Karachi Broast TariqRD,73,user_153,0,Pakistani | Broast
OPTP Boat Basin,85,user_153,0,Burgers | Fast Food
OPTP Lucky One Mall,92,user_154,0,Burgers | Fast Food
OPTP M A JinnahRD,94,user_154,0,Burgers | Fast Food
Broadway Pizza Scheme 33,22,user_154,1,Pizza | Italian
Kababjees Fried Chicken Karimabad,55,user_154,0,Fried Chicken | Fast Food
OPTP Johar,91,user_154,0,Burgers | Fast Food
Burger Lab Gulshan,41,user_154,0,Burgers | Fast Food
Karachi Broast TariqRD,73,user_154,1,Pakistani | Broast
Kababjees Fried Chicken MACHS,57,user_154,0,Fried Chicken | Fast Food
Burger Lab Johar,42,user_154,0,Burgers | Fast Food
Karachi Broast Clifton,67,user_154,1,Pakistani | Broast
Broadway Pizza RMR,21,user_154,0,Pizza | Italian
Kababjees Fried Chicken Kharadar,56,user_154,0,Fried Chicken | Fast Food
Kababjees Fried Chicken Gulshan UniversityRD,53,user_154,0,Fried Chicken | Fast Food
Broadway Pizza Shah Faisal,24,user_155,0,Pizza | Italian
